transaction_id,date,product_id,customer_id,region_id,units_sold,list_price,discount_pct,final_price,cost,revenue,profit
11325,2024-08-20,14,198,R008,19,7.9,0.19,6.4,6.26,121.6,2.66
11326,2024-10-10,30,164,R012,1,14.28,0.14,12.28,8.79,12.28,3.49
11327,2024-03-14,13,80,R013,7,16.48,0.12,14.5,11.64,101.5,20.02
11328,2024-04-23,47,166,R006,7,7.98,0.18,6.54,6.25,45.78,2.03
11329,2024-03-29,29,123,R004,16,9.26,0.13,8.06,6.9,128.96,18.56
11330,2024-06-02,35,51,R015,16,2.26,0.05,2.15,1.21,34.4,15.04
11331,2024-01-05,16,181,R011,12,3.2,0.2,2.56,2.13,30.72,5.16
11332,2024-09-03,16,14,R007,11,3.2,0.15,2.72,2.13,29.92,6.49
11333,2024-04-21,27,15,R005,7,13.96,0.18,11.45,9.51,80.15,13.58
11334,2024-11-18,47,16,R007,16,7.98,0.25,5.98,6.25,95.68,-4.32
11335,2024-08-31,47,26,R012,9,7.98,0.01,7.9,6.25,71.1,14.85
11336,2024-12-29,17,143,R015,16,3.35,0.11,2.98,1.84,47.68,18.24
11337,2024-09-17,33,19,R014,1,16.43,0.02,16.1,9.57,16.1,6.53
11338,2024-08-17,7,135,R015,10,16.28,0.2,13.02,10.75,130.2,22.7
11339,2024-08-23,12,51,R015,4,19.54,0.11,17.39,10.1,69.56,29.16
11340,2024-04-24,26,61,R001,17,18.13,0.12,15.95,9.53,271.15,109.14
11341,2024-09-04,35,186,R003,10,2.26,0.08,2.08,1.21,20.8,8.7
11342,2024-02-19,12,86,R016,7,19.54,0.05,18.56,10.1,129.92,59.22
11343,2024-07-14,45,36,R014,6,18.5,0.08,17.02,14.7,102.12,13.92
11344,2024-11-05,5,197,R009,16,11.96,0.25,8.97,9.07,143.52,-1.6
11345,2024-08-01,24,78,R016,8,13.61,0.1,12.25,9.85,98.0,19.2
11346,2024-06-28,11,101,R010,17,7.57,0.11,6.74,4.11,114.58,44.71
11347,2024-07-16,4,20,R013,5,5.3,0.01,5.25,2.71,26.25,12.7
11348,2024-09-30,31,8,R006,13,12.98,0.27,9.48,10.34,123.24,-11.18
11349,2024-07-12,16,58,R001,1,3.2,0.28,2.3,2.13,2.3,0.17
11350,2024-03-26,21,49,R002,8,7.75,0.2,6.2,5.48,49.6,5.76
11351,2024-06-22,41,105,R013,9,14.9,0.19,12.07,10.84,108.63,11.07
11352,2024-04-07,6,58,R001,20,4.79,0.24,3.64,3.09,72.8,11.0
11353,2024-04-23,38,45,R012,11,19.39,0.21,15.32,15.47,168.52,-1.65
11354,2024-12-03,49,136,R010,20,9.33,0.26,6.9,6.59,138.0,6.2
11355,2024-09-12,6,157,R011,4,4.79,0.04,4.6,3.09,18.4,6.04
11356,2024-02-02,13,62,R001,17,16.48,0.24,12.52,11.64,212.84,14.96
11357,2024-04-27,35,121,R001,7,2.26,0.12,1.99,1.21,13.93,5.46
11358,2024-07-01,1,66,R015,2,9.34,0.26,6.91,6.16,13.82,1.5
11359,2024-11-21,14,37,R001,1,7.9,0.27,5.77,6.26,5.77,-0.49
11360,2024-04-23,39,194,R010,9,15.28,0.19,12.38,11.88,111.42,4.5
11361,2024-09-07,27,6,R009,10,13.96,0.3,9.77,9.51,97.7,2.6
11362,2024-01-29,19,15,R005,20,9.36,0.03,9.08,5.52,181.6,71.2
11363,2024-01-23,4,14,R007,19,5.3,0.3,3.71,2.71,70.49,19.0
11364,2024-03-06,45,58,R001,13,18.5,0.03,17.94,14.7,233.22,42.12
11365,2024-10-31,19,102,R004,20,9.36,0.15,7.96,5.52,159.2,48.8
11366,2024-06-02,9,29,R006,6,18.15,0.24,13.79,12.03,82.74,10.56
11367,2024-04-09,45,75,R013,9,18.5,0.29,13.14,14.7,118.26,-14.04
11368,2024-08-28,40,48,R010,7,8.53,0.11,7.59,6.25,53.13,9.38
11369,2024-10-07,20,1,R009,10,13.18,0.02,12.92,7.9,129.2,50.2
11370,2024-11-05,29,193,R016,7,9.26,0.25,6.94,6.9,48.58,0.28
11371,2024-11-08,13,87,R015,1,16.48,0.0,16.48,11.64,16.48,4.84
11372,2024-04-29,11,1,R009,1,7.57,0.03,7.34,4.11,7.34,3.23
11373,2024-12-25,17,116,R003,1,3.35,0.21,2.65,1.84,2.65,0.81
11374,2024-02-02,43,16,R007,3,8.28,0.27,6.04,6.51,18.12,-1.41
11375,2024-04-08,42,136,R010,12,9.32,0.27,6.8,4.77,81.6,24.36
11376,2024-11-09,26,35,R003,2,18.13,0.03,17.59,9.53,35.18,16.12
11377,2024-05-01,25,142,R009,12,10.38,0.17,8.62,7.34,103.44,15.36
11378,2024-05-20,38,70,R002,10,19.39,0.11,17.26,15.47,172.6,17.9
11379,2024-05-06,35,5,R003,6,2.26,0.19,1.83,1.21,10.98,3.72
11380,2024-01-27,22,37,R001,1,16.29,0.2,13.03,12.97,13.03,0.06
11381,2024-12-10,49,80,R013,6,9.33,0.21,7.37,6.59,44.22,4.68
11382,2024-06-10,10,76,R006,5,4.27,0.18,3.5,2.93,17.5,2.85
11383,2024-06-20,38,147,R008,15,19.39,0.0,19.39,15.47,290.85,58.8
11384,2024-03-06,43,187,R003,6,8.28,0.13,7.2,6.51,43.2,4.14
11385,2024-02-10,17,103,R001,19,3.35,0.22,2.61,1.84,49.59,14.63
11386,2024-08-11,33,182,R005,17,16.43,0.07,15.28,9.57,259.76,97.07
11387,2024-04-23,43,157,R011,14,8.28,0.29,5.88,6.51,82.32,-8.82
11388,2024-06-09,34,138,R012,14,15.16,0.25,11.37,9.38,159.18,27.86
11389,2024-08-31,37,168,R015,18,7.55,0.28,5.44,4.08,97.92,24.48
11390,2024-12-16,37,70,R002,14,7.55,0.14,6.49,4.08,90.86,33.74
11391,2024-07-21,19,51,R015,17,9.36,0.27,6.83,5.52,116.11,22.27
11392,2024-01-29,1,67,R002,2,9.34,0.0,9.34,6.16,18.68,6.36
11393,2024-08-04,25,187,R003,10,10.38,0.11,9.24,7.34,92.4,19.0
11394,2024-08-18,42,128,R005,16,9.32,0.05,8.85,4.77,141.6,65.28
11395,2024-11-01,39,87,R015,15,15.28,0.19,12.38,11.88,185.7,7.5
11396,2024-08-27,27,73,R010,17,13.96,0.09,12.7,9.51,215.9,54.23
11397,2024-06-06,39,133,R013,6,15.28,0.26,11.31,11.88,67.86,-3.42
11398,2024-09-07,28,70,R002,6,16.39,0.07,15.24,9.54,91.44,34.2
11399,2024-11-04,37,158,R003,4,7.55,0.24,5.74,4.08,22.96,6.64
11400,2024-02-29,38,109,R001,3,19.39,0.3,13.57,15.47,40.71,-5.7
11401,2024-10-17,48,138,R012,8,15.4,0.01,15.25,11.45,122.0,30.4
11402,2024-06-22,41,94,R004,18,14.9,0.04,14.3,10.84,257.4,62.28
11403,2024-05-04,6,185,R008,6,4.79,0.05,4.55,3.09,27.3,8.76
11404,2024-08-14,22,65,R004,6,16.29,0.08,14.99,12.97,89.94,12.12
11405,2024-11-13,12,24,R005,11,19.54,0.25,14.66,10.1,161.26,50.16
11406,2024-07-30,36,153,R006,8,18.75,0.16,15.75,11.03,126.0,37.76
11407,2024-03-07,44,68,R001,8,8.88,0.19,7.19,5.42,57.52,14.16
11408,2024-04-18,32,132,R008,9,6.3,0.01,6.24,4.76,56.16,13.32
11409,2024-07-09,35,68,R001,1,2.26,0.22,1.76,1.21,1.76,0.55
11410,2024-07-22,20,66,R015,19,13.18,0.17,10.94,7.9,207.86,57.76
11411,2024-04-10,46,169,R013,7,8.74,0.13,7.6,5.37,53.2,15.61
11412,2024-04-22,45,188,R012,17,18.5,0.11,16.46,14.7,279.82,29.92
11413,2024-12-02,50,172,R009,9,11.33,0.29,8.04,6.34,72.36,15.3
11414,2024-09-30,36,58,R001,2,18.75,0.08,17.25,11.03,34.5,12.44
11415,2024-10-10,10,140,R011,14,4.27,0.28,3.07,2.93,42.98,1.96
11416,2024-08-14,19,103,R001,4,9.36,0.13,8.14,5.52,32.56,10.48
11417,2024-03-01,26,59,R003,16,18.13,0.05,17.22,9.53,275.52,123.04
11418,2024-01-12,4,45,R012,5,5.3,0.17,4.4,2.71,22.0,8.45
11419,2024-02-24,28,167,R002,16,16.39,0.02,16.06,9.54,256.96,104.32
11420,2024-06-20,2,128,R005,6,9.72,0.07,9.04,5.5,54.24,21.24
11421,2024-03-22,36,189,R013,14,18.75,0.16,15.75,11.03,220.5,66.08
11422,2024-11-15,16,83,R001,14,3.2,0.13,2.78,2.13,38.92,9.1
11423,2024-05-15,36,63,R016,20,18.75,0.09,17.06,11.03,341.2,120.6
11424,2024-01-19,3,147,R008,4,19.65,0.24,14.93,12.76,59.72,8.68
11425,2024-02-14,4,76,R006,18,5.3,0.15,4.5,2.71,81.0,32.22
11426,2024-01-10,16,42,R014,3,3.2,0.25,2.4,2.13,7.2,0.81
11427,2024-06-08,41,144,R005,14,14.9,0.22,11.62,10.84,162.68,10.92
11428,2024-08-20,31,114,R008,9,12.98,0.01,12.85,10.34,115.65,22.59
11429,2024-09-07,40,128,R005,7,8.53,0.07,7.93,6.25,55.51,11.76
11430,2024-01-17,41,61,R001,5,14.9,0.08,13.71,10.84,68.55,14.35
11431,2024-08-28,40,189,R013,13,8.53,0.07,7.93,6.25,103.09,21.84
11432,2024-04-28,14,112,R010,18,7.9,0.1,7.11,6.26,127.98,15.3
11433,2024-02-27,29,125,R015,17,9.26,0.11,8.24,6.9,140.08,22.78
11434,2024-11-22,27,67,R002,4,13.96,0.24,10.61,9.51,42.44,4.4
11435,2024-02-05,44,37,R001,7,8.88,0.27,6.48,5.42,45.36,7.42
11436,2024-04-13,34,180,R013,3,15.16,0.25,11.37,9.38,34.11,5.97
11437,2024-06-19,22,145,R008,10,16.29,0.19,13.19,12.97,131.9,2.2
11438,2024-04-21,30,9,R009,5,14.28,0.05,13.57,8.79,67.85,23.9
11439,2024-05-03,10,159,R009,15,4.27,0.19,3.46,2.93,51.9,7.95
11440,2024-05-03,12,13,R011,19,19.54,0.04,18.76,10.1,356.44,164.54
11441,2024-04-20,29,21,R005,17,9.26,0.02,9.07,6.9,154.19,36.89
11442,2024-05-02,6,110,R003,9,4.79,0.24,3.64,3.09,32.76,4.95
11443,2024-01-13,37,78,R016,14,7.55,0.23,5.81,4.08,81.34,24.22
11444,2024-10-17,43,143,R015,7,8.28,0.16,6.96,6.51,48.72,3.15
11445,2024-03-18,1,137,R011,18,9.34,0.2,7.47,6.16,134.46,23.58
11446,2024-05-13,48,125,R015,9,15.4,0.23,11.86,11.45,106.74,3.69
11447,2024-04-12,23,143,R015,1,1.94,0.3,1.36,1.53,1.36,-0.17
11448,2024-10-16,4,26,R012,5,5.3,0.17,4.4,2.71,22.0,8.45
11449,2024-04-25,35,60,R002,1,2.26,0.08,2.08,1.21,2.08,0.87
11450,2024-12-08,16,139,R001,13,3.2,0.27,2.34,2.13,30.42,2.73
11451,2024-01-07,26,150,R002,16,18.13,0.21,14.32,9.53,229.12,76.64
11452,2024-07-24,29,127,R013,1,9.26,0.11,8.24,6.9,8.24,1.34
11453,2024-01-19,2,163,R010,2,9.72,0.29,6.9,5.5,13.8,2.8
11454,2024-01-06,1,54,R009,1,9.34,0.08,8.59,6.16,8.59,2.43
11455,2024-07-06,17,19,R014,11,3.35,0.24,2.55,1.84,28.05,7.81
11456,2024-01-04,5,100,R013,2,11.96,0.17,9.93,9.07,19.86,1.72
11457,2024-03-09,31,32,R009,3,12.98,0.25,9.74,10.34,29.22,-1.8
11458,2024-01-18,50,2,R010,2,11.33,0.26,8.38,6.34,16.76,4.08
11459,2024-06-24,7,147,R008,19,16.28,0.14,14.0,10.75,266.0,61.75
11460,2024-11-14,13,149,R008,16,16.48,0.14,14.17,11.64,226.72,40.48
11461,2024-02-03,24,6,R009,6,13.61,0.04,13.07,9.85,78.42,19.32
11462,2024-02-16,15,14,R007,13,2.9,0.08,2.67,1.86,34.71,10.53
11463,2024-01-24,36,147,R008,6,18.75,0.24,14.25,11.03,85.5,19.32
11464,2024-01-27,44,153,R006,9,8.88,0.15,7.55,5.42,67.95,19.17
11465,2024-08-07,15,37,R001,12,2.9,0.03,2.81,1.86,33.72,11.4
11466,2024-11-02,47,51,R015,14,7.98,0.1,7.18,6.25,100.52,13.02
11467,2024-05-05,35,46,R011,17,2.26,0.17,1.88,1.21,31.96,11.39
11468,2024-05-24,39,134,R014,12,15.28,0.25,11.46,11.88,137.52,-5.04
11469,2024-06-15,14,47,R007,7,7.9,0.26,5.85,6.26,40.95,-2.87
11470,2024-04-24,28,31,R013,15,16.39,0.02,16.06,9.54,240.9,97.8
11471,2024-12-19,46,157,R011,17,8.74,0.13,7.6,5.37,129.2,37.91
11472,2024-12-09,24,120,R011,19,13.61,0.16,11.43,9.85,217.17,30.02
11473,2024-01-17,1,189,R013,7,9.34,0.17,7.75,6.16,54.25,11.13
11474,2024-07-07,19,59,R003,2,9.36,0.05,8.89,5.52,17.78,6.74
11475,2024-04-11,26,102,R004,14,18.13,0.17,15.05,9.53,210.7,77.28
11476,2024-06-01,18,56,R013,12,16.55,0.13,14.4,12.72,172.8,20.16
11477,2024-03-16,25,158,R003,17,10.38,0.28,7.47,7.34,126.99,2.21
11478,2024-12-30,23,73,R010,10,1.94,0.22,1.51,1.53,15.1,-0.2
11479,2024-05-04,39,49,R002,2,15.28,0.27,11.15,11.88,22.3,-1.46
11480,2024-06-20,9,85,R015,19,18.15,0.12,15.97,12.03,303.43,74.86
11481,2024-08-29,19,140,R011,3,9.36,0.16,7.86,5.52,23.58,7.02
11482,2024-10-27,35,137,R011,2,2.26,0.01,2.24,1.21,4.48,2.06
11483,2024-08-05,4,126,R002,11,5.3,0.25,3.97,2.71,43.67,13.86
11484,2024-02-21,37,57,R006,11,7.55,0.01,7.47,4.08,82.17,37.29
11485,2024-12-31,33,57,R006,15,16.43,0.03,15.94,9.57,239.1,95.55
11486,2024-03-17,46,142,R009,16,8.74,0.04,8.39,5.37,134.24,48.32
11487,2024-01-08,36,31,R013,17,18.75,0.2,15.0,11.03,255.0,67.49
11488,2024-03-19,40,194,R010,4,8.53,0.01,8.44,6.25,33.76,8.76
11489,2024-12-05,9,111,R003,6,18.15,0.02,17.79,12.03,106.74,34.56
11490,2024-08-21,6,149,R008,10,4.79,0.28,3.45,3.09,34.5,3.6
11491,2024-01-01,45,124,R005,18,18.5,0.1,16.65,14.7,299.7,35.1
11492,2024-06-11,33,21,R005,16,16.43,0.21,12.98,9.57,207.68,54.56
11493,2024-12-04,12,39,R009,13,19.54,0.16,16.41,10.1,213.33,82.03
11494,2024-12-12,13,192,R009,17,16.48,0.04,15.82,11.64,268.94,71.06
11495,2024-08-21,7,144,R005,4,16.28,0.11,14.49,10.75,57.96,14.96
11496,2024-12-04,28,155,R010,11,16.39,0.11,14.59,9.54,160.49,55.55
11497,2024-01-08,9,87,R015,8,18.15,0.29,12.89,12.03,103.12,6.88
11498,2024-07-05,10,141,R008,10,4.27,0.28,3.07,2.93,30.7,1.4
11499,2024-07-10,14,196,R006,12,7.9,0.03,7.66,6.26,91.92,16.8
11500,2024-11-21,49,92,R002,13,9.33,0.21,7.37,6.59,95.81,10.14
11501,2024-06-10,5,121,R001,1,11.96,0.03,11.6,9.07,11.6,2.53
11502,2024-10-16,18,144,R005,3,16.55,0.08,15.23,12.72,45.69,7.53
11503,2024-07-25,6,119,R007,1,4.79,0.23,3.69,3.09,3.69,0.6
11504,2024-07-29,12,110,R003,14,19.54,0.1,17.59,10.1,246.26,104.86
11505,2024-08-26,1,135,R015,20,9.34,0.27,6.82,6.16,136.4,13.2
11506,2024-08-12,23,68,R001,3,1.94,0.1,1.75,1.53,5.25,0.66
11507,2024-07-09,47,104,R014,17,7.98,0.15,6.78,6.25,115.26,9.01
11508,2024-02-07,42,197,R009,15,9.32,0.04,8.95,4.77,134.25,62.7
11509,2024-08-19,21,159,R009,15,7.75,0.06,7.28,5.48,109.2,27.0
11510,2024-10-01,6,44,R006,17,4.79,0.04,4.6,3.09,78.2,25.67
11511,2024-11-02,37,149,R008,8,7.55,0.22,5.89,4.08,47.12,14.48
11512,2024-12-24,27,188,R012,8,13.96,0.27,10.19,9.51,81.52,5.44
11513,2024-01-09,5,69,R001,9,11.96,0.06,11.24,9.07,101.16,19.53
11514,2024-04-13,7,136,R010,19,16.28,0.26,12.05,10.75,228.95,24.7
11515,2024-06-28,24,153,R006,20,13.61,0.01,13.47,9.85,269.4,72.4
11516,2024-05-04,49,145,R008,14,9.33,0.12,8.21,6.59,114.94,22.68
11517,2024-05-23,50,153,R006,1,11.33,0.03,10.99,6.34,10.99,4.65
11518,2024-05-09,21,53,R010,10,7.75,0.21,6.12,5.48,61.2,6.4
11519,2024-11-12,10,168,R015,20,4.27,0.23,3.29,2.93,65.8,7.2
11520,2024-02-26,21,159,R009,3,7.75,0.03,7.52,5.48,22.56,6.12
11521,2024-11-14,19,182,R005,1,9.36,0.24,7.11,5.52,7.11,1.59
11522,2024-01-26,37,178,R009,18,7.55,0.06,7.1,4.08,127.8,54.36
11523,2024-08-21,18,164,R012,4,16.55,0.21,13.07,12.72,52.28,1.4
11524,2024-12-08,16,169,R013,19,3.2,0.12,2.82,2.13,53.58,13.11
11525,2024-08-11,26,75,R013,17,18.13,0.09,16.5,9.53,280.5,118.49
11526,2024-10-22,16,28,R013,4,3.2,0.11,2.85,2.13,11.4,2.88
11527,2024-12-05,22,159,R009,1,16.29,0.23,12.54,12.97,12.54,-0.43
11528,2024-02-06,10,23,R002,12,4.27,0.28,3.07,2.93,36.84,1.68
11529,2024-04-21,4,60,R002,18,5.3,0.23,4.08,2.71,73.44,24.66
11530,2024-12-03,8,174,R003,3,9.38,0.27,6.85,6.29,20.55,1.68
11531,2024-01-12,18,141,R008,7,16.55,0.29,11.75,12.72,82.25,-6.79
11532,2024-03-14,18,105,R013,9,16.55,0.03,16.05,12.72,144.45,29.97
11533,2024-01-09,1,182,R005,5,9.34,0.1,8.41,6.16,42.05,11.25
11534,2024-03-06,4,46,R011,1,5.3,0.13,4.61,2.71,4.61,1.9
11535,2024-04-06,39,80,R013,3,15.28,0.22,11.92,11.88,35.76,0.12
11536,2024-12-12,3,149,R008,10,19.65,0.21,15.52,12.76,155.2,27.6
11537,2024-01-07,13,126,R002,8,16.48,0.1,14.83,11.64,118.64,25.52
11538,2024-09-13,30,92,R002,19,14.28,0.04,13.71,8.79,260.49,93.48
11539,2024-03-27,8,141,R008,9,9.38,0.14,8.07,6.29,72.63,16.02
11540,2024-07-25,3,76,R006,5,19.65,0.12,17.29,12.76,86.45,22.65
11541,2024-11-08,46,173,R016,2,8.74,0.17,7.25,5.37,14.5,3.76
11542,2024-10-31,8,105,R013,19,9.38,0.1,8.44,6.29,160.36,40.85
11543,2024-12-13,48,94,R004,3,15.4,0.02,15.09,11.45,45.27,10.92
11544,2024-01-24,46,30,R011,11,8.74,0.1,7.87,5.37,86.57,27.5
11545,2024-12-01,23,114,R008,16,1.94,0.11,1.73,1.53,27.68,3.2
11546,2024-07-04,47,137,R011,15,7.98,0.21,6.3,6.25,94.5,0.75
11547,2024-02-21,9,137,R011,20,18.15,0.13,15.79,12.03,315.8,75.2
11548,2024-07-17,37,185,R008,18,7.55,0.09,6.87,4.08,123.66,50.22
11549,2024-02-10,29,69,R001,14,9.26,0.0,9.26,6.9,129.64,33.04
11550,2024-12-11,13,51,R015,13,16.48,0.24,12.52,11.64,162.76,11.44
11551,2024-04-18,1,81,R007,8,9.34,0.21,7.38,6.16,59.04,9.76
11552,2024-06-21,44,65,R004,5,8.88,0.17,7.37,5.42,36.85,9.75
11553,2024-12-30,7,15,R005,19,16.28,0.15,13.84,10.75,262.96,58.71
11554,2024-08-16,34,141,R008,13,15.16,0.1,13.64,9.38,177.32,55.38
11555,2024-07-25,29,198,R008,8,9.26,0.03,8.98,6.9,71.84,16.64
11556,2024-01-08,32,61,R001,16,6.3,0.17,5.23,4.76,83.68,7.52
11557,2024-10-06,40,130,R002,5,8.53,0.28,6.14,6.25,30.7,-0.55
11558,2024-09-20,43,136,R010,6,8.28,0.11,7.37,6.51,44.22,5.16
11559,2024-03-24,8,170,R008,3,9.38,0.2,7.5,6.29,22.5,3.63
11560,2024-10-18,45,150,R002,14,18.5,0.06,17.39,14.7,243.46,37.66
11561,2024-04-30,30,76,R006,20,14.28,0.26,10.57,8.79,211.4,35.6
11562,2024-01-30,32,56,R013,16,6.3,0.02,6.17,4.76,98.72,22.56
11563,2024-05-19,43,48,R010,16,8.28,0.22,6.46,6.51,103.36,-0.8
11564,2024-02-18,14,83,R001,13,7.9,0.09,7.19,6.26,93.47,12.09
11565,2024-08-17,31,64,R005,15,12.98,0.17,10.77,10.34,161.55,6.45
11566,2024-07-15,7,181,R011,19,16.28,0.04,15.63,10.75,296.97,92.72
11567,2024-12-11,41,136,R010,8,14.9,0.09,13.56,10.84,108.48,21.76
11568,2024-01-13,1,179,R004,5,9.34,0.16,7.85,6.16,39.25,8.45
11569,2024-11-05,15,50,R005,4,2.9,0.15,2.46,1.86,9.84,2.4
11570,2024-12-26,15,123,R004,10,2.9,0.01,2.87,1.86,28.7,10.1
11571,2024-07-14,16,10,R014,12,3.2,0.14,2.75,2.13,33.0,7.44
11572,2024-07-05,35,63,R016,10,2.26,0.01,2.24,1.21,22.4,10.3
11573,2024-08-25,20,155,R010,6,13.18,0.3,9.23,7.9,55.38,7.98
11574,2024-02-22,3,132,R008,10,19.65,0.18,16.11,12.76,161.1,33.5
11575,2024-01-09,2,141,R008,17,9.72,0.06,9.14,5.5,155.38,61.88
11576,2024-01-27,14,17,R007,6,7.9,0.27,5.77,6.26,34.62,-2.94
11577,2024-07-23,40,70,R002,9,8.53,0.11,7.59,6.25,68.31,12.06
11578,2024-04-14,30,53,R010,5,14.28,0.05,13.57,8.79,67.85,23.9
11579,2024-12-05,31,37,R001,16,12.98,0.19,10.51,10.34,168.16,2.72
11580,2024-05-03,38,162,R006,18,19.39,0.15,16.48,15.47,296.64,18.18
11581,2024-04-22,34,61,R001,19,15.16,0.18,12.43,9.38,236.17,57.95
11582,2024-03-31,3,117,R003,6,19.65,0.28,14.15,12.76,84.9,8.34
11583,2024-02-04,2,44,R006,3,9.72,0.01,9.62,5.5,28.86,12.36
11584,2024-04-05,43,107,R005,15,8.28,0.1,7.45,6.51,111.75,14.1
11585,2024-09-27,30,183,R012,8,14.28,0.24,10.85,8.79,86.8,16.48
11586,2024-11-08,25,168,R015,9,10.38,0.13,9.03,7.34,81.27,15.21
11587,2024-08-30,41,49,R002,3,14.9,0.07,13.86,10.84,41.58,9.06
11588,2024-12-01,22,167,R002,17,16.29,0.28,11.73,12.97,199.41,-21.08
11589,2024-09-12,13,60,R002,18,16.48,0.19,13.35,11.64,240.3,30.78
11590,2024-02-26,13,179,R004,12,16.48,0.05,15.66,11.64,187.92,48.24
11591,2024-06-12,38,179,R004,13,19.39,0.03,18.81,15.47,244.53,43.42
11592,2024-05-31,19,177,R001,15,9.36,0.25,7.02,5.52,105.3,22.5
11593,2024-05-01,29,143,R015,1,9.26,0.23,7.13,6.9,7.13,0.23
11594,2024-02-01,16,89,R006,1,3.2,0.22,2.5,2.13,2.5,0.37
11595,2024-07-23,25,147,R008,11,10.38,0.0,10.38,7.34,114.18,33.44
11596,2024-09-15,44,44,R006,11,8.88,0.21,7.02,5.42,77.22,17.6
11597,2024-06-09,35,80,R013,20,2.26,0.09,2.06,1.21,41.2,17.0
11598,2024-12-05,44,164,R012,11,8.88,0.03,8.61,5.42,94.71,35.09
11599,2024-12-13,29,39,R009,4,9.26,0.05,8.8,6.9,35.2,7.6
11600,2024-12-01,26,65,R004,6,18.13,0.2,14.5,9.53,87.0,29.82
11601,2024-01-18,7,125,R015,8,16.28,0.12,14.33,10.75,114.64,28.64
11602,2024-11-22,47,172,R009,20,7.98,0.22,6.22,6.25,124.4,-0.6
11603,2024-02-12,49,88,R014,6,9.33,0.09,8.49,6.59,50.94,11.4
11604,2024-05-29,3,89,R006,6,19.65,0.12,17.29,12.76,103.74,27.18
11605,2024-11-30,18,125,R015,13,16.55,0.13,14.4,12.72,187.2,21.84
11606,2024-09-19,10,25,R002,11,4.27,0.09,3.89,2.93,42.79,10.56
11607,2024-11-28,28,109,R001,16,16.39,0.1,14.75,9.54,236.0,83.36
11608,2024-07-01,36,128,R005,9,18.75,0.24,14.25,11.03,128.25,28.98
11609,2024-03-31,34,51,R015,18,15.16,0.18,12.43,9.38,223.74,54.9
11610,2024-05-12,38,92,R002,6,19.39,0.29,13.77,15.47,82.62,-10.2
11611,2024-09-12,43,126,R002,19,8.28,0.02,8.11,6.51,154.09,30.4
11612,2024-03-12,46,50,R005,18,8.74,0.19,7.08,5.37,127.44,30.78
11613,2024-11-10,27,156,R016,19,13.96,0.07,12.98,9.51,246.62,65.93
11614,2024-06-19,5,137,R011,20,11.96,0.16,10.05,9.07,201.0,19.6
11615,2024-06-11,45,164,R012,16,18.5,0.21,14.62,14.7,233.92,-1.28
11616,2024-08-28,6,80,R013,14,4.79,0.21,3.78,3.09,52.92,9.66
11617,2024-08-27,47,33,R013,19,7.98,0.22,6.22,6.25,118.18,-0.57
11618,2024-10-30,20,171,R001,14,13.18,0.29,9.36,7.9,131.04,20.44
11619,2024-05-23,46,29,R006,9,8.74,0.11,7.78,5.37,70.02,21.69
11620,2024-12-27,15,52,R002,17,2.9,0.19,2.35,1.86,39.95,8.33
11621,2024-10-04,33,195,R004,16,16.43,0.3,11.5,9.57,184.0,30.88
11622,2024-10-13,36,137,R011,13,18.75,0.23,14.44,11.03,187.72,44.33
11623,2024-08-21,10,13,R011,17,4.27,0.19,3.46,2.93,58.82,9.01
11624,2024-02-21,7,37,R001,19,16.28,0.06,15.3,10.75,290.7,86.45
11625,2024-02-10,12,103,R001,6,19.54,0.22,15.24,10.1,91.44,30.84
11626,2024-06-12,44,20,R013,4,8.88,0.16,7.46,5.42,29.84,8.16
11627,2024-08-17,23,143,R015,7,1.94,0.15,1.65,1.53,11.55,0.84
11628,2024-09-11,27,41,R011,8,13.96,0.1,12.56,9.51,100.48,24.4
11629,2024-03-11,39,141,R008,10,15.28,0.07,14.21,11.88,142.1,23.3
11630,2024-12-19,7,137,R011,13,16.28,0.17,13.51,10.75,175.63,35.88
11631,2024-05-17,42,88,R014,17,9.32,0.04,8.95,4.77,152.15,71.06
11632,2024-07-30,19,33,R013,2,9.36,0.11,8.33,5.52,16.66,5.62
11633,2024-12-02,17,162,R006,4,3.35,0.21,2.65,1.84,10.6,3.24
11634,2024-09-12,28,195,R004,5,16.39,0.0,16.39,9.54,81.95,34.25
11635,2024-01-29,45,74,R002,20,18.5,0.03,17.94,14.7,358.8,64.8
11636,2024-09-09,9,7,R001,20,18.15,0.05,17.24,12.03,344.8,104.2
11637,2024-10-09,13,105,R013,17,16.48,0.24,12.52,11.64,212.84,14.96
11638,2024-04-21,30,53,R010,7,14.28,0.25,10.71,8.79,74.97,13.44
11639,2024-05-12,36,175,R007,18,18.75,0.1,16.88,11.03,303.84,105.3
11640,2024-01-14,42,51,R015,13,9.32,0.15,7.92,4.77,102.96,40.95
11641,2024-11-22,49,82,R006,20,9.33,0.1,8.4,6.59,168.0,36.2
11642,2024-07-10,50,95,R004,9,11.33,0.14,9.74,6.34,87.66,30.6
11643,2024-05-17,39,30,R011,18,15.28,0.1,13.75,11.88,247.5,33.66
11644,2024-06-21,12,115,R007,11,19.54,0.22,15.24,10.1,167.64,56.54
11645,2024-01-19,17,174,R003,3,3.35,0.02,3.28,1.84,9.84,4.32
11646,2024-12-07,7,159,R009,10,16.28,0.25,12.21,10.75,122.1,14.6
11647,2024-06-22,49,80,R013,16,9.33,0.13,8.12,6.59,129.92,24.48
